Season,Location,Item Purchased,sales_count,total_revenue,avg_revenue,rank_in_season_region,sales_share_in_season_region_%
Summer,Alabama,Shirt,2,99,49.5,2.0,8.33
Summer,Alabama,Boots,1,99,99.0,3.0,4.17
Summer,Alabama,Coat,1,32,32.0,3.0,4.17
Summer,Alabama,Gloves,1,96,96.0,3.0,4.17
Summer,Alabama,Hoodie,1,29,29.0,3.0,4.17
Summer,Alabama,Sandals,1,34,34.0,3.0,4.17
Summer,Alabama,Scarf,1,87,87.0,3.0,4.17
Summer,Alabama,Shoes,1,88,88.0,3.0,4.17
Summer,Alabama,Shorts,1,71,71.0,3.0,4.17
Summer,Alabama,Socks,1,99,99.0,3.0,4.17
Summer,Alaska,Dress,2,150,75.0,1.0,16.67
Summer,Alaska,T-shirt,2,84,42.0,1.0,16.67
Summer,Alaska,Backpack,1,94,94.0,2.0,8.33
Summer,Alaska,Boots,1,56,56.0,2.0,8.33
Summer,Alaska,Gloves,1,44,44.0,2.0,8.33
Summer,Alaska,Handbag,1,45,45.0,2.0,8.33
Summer,Alaska,Hoodie,1,53,53.0,2.0,8.33
Summer,Alaska,Jewelry,1,69,69.0,2.0,8.33
Summer,Alaska,Shirt,1,33,33.0,2.0,8.33
Summer,Alaska,Sneakers,1,99,99.0,2.0,8.33
Summer,Arizona,Backpack,2,131,65.5,1.0,11.11
Summer,Arizona,Jacket,2,157,78.5,1.0,11.11
Summer,Arizona,Skirt,2,99,49.5,1.0,11.11
Summer,Arizona,Belt,1,85,85.0,2.0,5.56
Summer,Arizona,Blouse,1,77,77.0,2.0,5.56
Summer,Arizona,Dress,1,71,71.0,2.0,5.56
Summer,Arizona,Gloves,1,87,87.0,2.0,5.56
Summer,Arizona,Hoodie,1,22,22.0,2.0,5.56
Summer,Arizona,Jeans,1,31,31.0,2.0,5.56
Summer,Arizona,Jewelry,1,55,55.0,2.0,5.56
Summer,Arizona,Pants,1,60,60.0,2.0,5.56
Summer,Arizona,Sandals,1,100,100.0,2.0,5.56
Summer,Arizona,Shorts,1,30,30.0,2.0,5.56
Summer,Arizona,Socks,1,29,29.0,2.0,5.56
Summer,Arizona,Sunglasses,1,43,43.0,2.0,5.56
Summer,Arkansas,Shirt,3,195,65.0,1.0,15.0
Summer,Arkansas,Backpack,2,173,86.5,2.0,10.0
Summer,Arkansas,Hat,2,70,35.0,2.0,10.0
Summer,Arkansas,Belt,1,81,81.0,3.0,5.0
Summer,Arkansas,Boots,1,50,50.0,3.0,5.0
Summer,Arkansas,Coat,1,48,48.0,3.0,5.0
Summer,Arkansas,Gloves,1,91,91.0,3.0,5.0
Summer,Arkansas,Handbag,1,44,44.0,3.0,5.0
Summer,Arkansas,Jeans,1,89,89.0,3.0,5.0
Summer,Arkansas,Pants,1,90,90.0,3.0,5.0
Summer,Arkansas,Shoes,1,99,99.0,3.0,5.0
Summer,Arkansas,Shorts,1,98,98.0,3.0,5.0
Summer,Arkansas,Skirt,1,64,64.0,3.0,5.0
Summer,Arkansas,Sneakers,1,69,69.0,3.0,5.0
Summer,Arkansas,Sunglasses,1,26,26.0,3.0,5.0
Summer,Arkansas,Sweater,1,76,76.0,3.0,5.0
Summer,California,Dress,4,249,62.25,1.0,17.39
Summer,California,Shirt,3,108,36.0,2.0,13.04
Summer,California,Sunglasses,3,176,58.666666666666664,2.0,13.04
Summer,California,Backpack,2,91,45.5,3.0,8.7
Summer,California,Pants,2,105,52.5,3.0,8.7
Summer,California,Blouse,1,57,57.0,4.0,4.35
Summer,California,Coat,1,80,80.0,4.0,4.35
Summer,California,Gloves,1,66,66.0,4.0,4.35
Summer,California,Handbag,1,59,59.0,4.0,4.35
Summer,California,Jeans,1,53,53.0,4.0,4.35
Summer,California,Jewelry,1,51,51.0,4.0,4.35
Summer,California,Sandals,1,38,38.0,4.0,4.35
Summer,California,Shorts,1,41,41.0,4.0,4.35
Summer,California,Socks,1,83,83.0,4.0,4.35
Summer,Colorado,Backpack,2,130,65.0,1.0,11.11
Summer,Colorado,Gloves,2,110,55.0,1.0,11.11
Summer,Colorado,Skirt,2,116,58.0,1.0,11.11
Summer,Colorado,Dress,1,28,28.0,2.0,5.56
Summer,Colorado,Handbag,1,41,41.0,2.0,5.56
Summer,Colorado,Hat,1,60,60.0,2.0,5.56
Summer,Colorado,Hoodie,1,32,32.0,2.0,5.56
Summer,Colorado,Jacket,1,39,39.0,2.0,5.56
Summer,Colorado,Jewelry,1,93,93.0,2.0,5.56
Summer,Colorado,Pants,1,38,38.0,2.0,5.56
Summer,Colorado,Scarf,1,46,46.0,2.0,5.56
Summer,Colorado,Shirt,1,29,29.0,2.0,5.56
Summer,Colorado,Shoes,1,89,89.0,2.0,5.56
Summer,Colorado,Sneakers,1,55,55.0,2.0,5.56
Summer,Colorado,T-shirt,1,85,85.0,2.0,5.56
Summer,Connecticut,Boots,2,65,32.5,1.0,13.33
Summer,Connecticut,Dress,2,117,58.5,1.0,13.33
Summer,Connecticut,Jacket,2,81,40.5,1.0,13.33
Summer,Connecticut,Shirt,2,114,57.0,1.0,13.33
Summer,Connecticut,Blouse,1,75,75.0,2.0,6.67
Summer,Connecticut,Coat,1,37,37.0,2.0,6.67
Summer,Connecticut,Gloves,1,53,53.0,2.0,6.67
Summer,Connecticut,Handbag,1,58,58.0,2.0,6.67
Summer,Connecticut,Jewelry,1,82,82.0,2.0,6.67
Summer,Connecticut,Shoes,1,61,61.0,2.0,6.67
Summer,Connecticut,Skirt,1,44,44.0,2.0,6.67
Summer,Delaware,Dress,3,129,43.0,1.0,15.0
Summer,Delaware,Blouse,2,115,57.5,2.0,10.0
Summer,Delaware,Shoes,2,103,51.5,2.0,10.0
Summer,Delaware,T-shirt,2,107,53.5,2.0,10.0
Summer,Delaware,Backpack,1,49,49.0,3.0,5.0
Summer,Delaware,Belt,1,49,49.0,3.0,5.0
Summer,Delaware,Gloves,1,97,97.0,3.0,5.0
Summer,Delaware,Hat,1,43,43.0,3.0,5.0
Summer,Delaware,Pants,1,76,76.0,3.0,5.0
Summer,Delaware,Sandals,1,91,91.0,3.0,5.0
Summer,Delaware,Scarf,1,45,45.0,3.0,5.0
Summer,Delaware,Shirt,1,29,29.0,3.0,5.0
Summer,Delaware,Shorts,1,41,41.0,3.0,5.0
Summer,Delaware,Socks,1,53,53.0,3.0,5.0
Summer,Delaware,Sweater,1,44,44.0,3.0,5.0
Summer,Florida,Hat,2,115,57.5,1.0,11.76
Summer,Florida,Jewelry,2,135,67.5,1.0,11.76
Summer,Florida,Scarf,2,117,58.5,1.0,11.76
Summer,Florida,Shirt,2,101,50.5,1.0,11.76
Summer,Florida,Backpack,1,59,59.0,2.0,5.88
Summer,Florida,Blouse,1,31,31.0,2.0,5.88
Summer,Florida,Coat,1,56,56.0,2.0,5.88
Summer,Florida,Handbag,1,91,91.0,2.0,5.88
Summer,Florida,Jeans,1,56,56.0,2.0,5.88
Summer,Florida,Pants,1,29,29.0,2.0,5.88
Summer,Florida,Sandals,1,49,49.0,2.0,5.88
Summer,Florida,Shorts,1,91,91.0,2.0,5.88
Summer,Florida,Socks,1,30,30.0,2.0,5.88
Summer,Georgia,Pants,3,211,70.33333333333333,1.0,16.67
Summer,Georgia,Blouse,2,130,65.0,2.0,11.11
Summer,Georgia,Dress,2,113,56.5,2.0,11.11
Summer,Georgia,Jewelry,2,120,60.0,2.0,11.11
Summer,Georgia,Socks,2,146,73.0,2.0,11.11
Summer,Georgia,Belt,1,62,62.0,3.0,5.56
Summer,Georgia,Coat,1,93,93.0,3.0,5.56
Summer,Georgia,Hoodie,1,26,26.0,3.0,5.56
Summer,Georgia,Sandals,1,59,59.0,3.0,5.56
Summer,Georgia,Scarf,1,97,97.0,3.0,5.56
Summer,Georgia,Shoes,1,72,72.0,3.0,5.56
Summer,Georgia,Shorts,1,26,26.0,3.0,5.56
Summer,Hawaii,Boots,2,148,74.0,1.0,13.33
Summer,Hawaii,Hoodie,2,107,53.5,1.0,13.33
Summer,Hawaii,Shoes,2,55,27.5,1.0,13.33
Summer,Hawaii,Belt,1,36,36.0,2.0,6.67
Summer,Hawaii,Blouse,1,21,21.0,2.0,6.67
Summer,Hawaii,Coat,1,75,75.0,2.0,6.67
Summer,Hawaii,Jacket,1,50,50.0,2.0,6.67
Summer,Hawaii,Jewelry,1,40,40.0,2.0,6.67
Summer,Hawaii,Pants,1,40,40.0,2.0,6.67
Summer,Hawaii,Skirt,1,63,63.0,2.0,6.67
Summer,Hawaii,Socks,1,63,63.0,2.0,6.67
Summer,Hawaii,Sunglasses,1,67,67.0,2.0,6.67
Summer,Idaho,Coat,5,346,69.2,1.0,19.23
Summer,Idaho,Boots,2,91,45.5,2.0,7.69
Summer,Idaho,Shoes,2,102,51.0,2.0,7.69
Summer,Idaho,Sweater,2,67,33.5,2.0,7.69
Summer,Idaho,Backpack,1,33,33.0,3.0,3.85
Summer,Idaho,Belt,1,30,30.0,3.0,3.85
Summer,Idaho,Blouse,1,74,74.0,3.0,3.85
Summer,Idaho,Dress,1,26,26.0,3.0,3.85
Summer,Idaho,Gloves,1,93,93.0,3.0,3.85
Summer,Idaho,Hat,1,73,73.0,3.0,3.85
Summer,Idaho,Hoodie,1,99,99.0,3.0,3.85
Summer,Idaho,Jacket,1,50,50.0,3.0,3.85
Summer,Idaho,Jewelry,1,82,82.0,3.0,3.85
Summer,Idaho,Pants,1,55,55.0,3.0,3.85
Summer,Idaho,Sandals,1,42,42.0,3.0,3.85
Summer,Idaho,Shirt,1,41,41.0,3.0,3.85
Summer,Idaho,Shorts,1,43,43.0,3.0,3.85
Summer,Idaho,Skirt,1,33,33.0,3.0,3.85
Summer,Idaho,Sneakers,1,20,20.0,3.0,3.85
Summer,Illinois,Handbag,3,224,74.66666666666667,1.0,13.04
Summer,Illinois,Belt,2,118,59.0,2.0,8.7
Summer,Illinois,Blouse,2,139,69.5,2.0,8.7
Summer,Illinois,Shorts,2,88,44.0,2.0,8.7
Summer,Illinois,Sweater,2,56,28.0,2.0,8.7
Summer,Illinois,Boots,1,65,65.0,3.0,4.35
Summer,Illinois,Coat,1,44,44.0,3.0,4.35
Summer,Illinois,Gloves,1,38,38.0,3.0,4.35
Summer,Illinois,Hat,1,52,52.0,3.0,4.35
Summer,Illinois,Jacket,1,56,56.0,3.0,4.35
Summer,Illinois,Jeans,1,55,55.0,3.0,4.35
Summer,Illinois,Jewelry,1,31,31.0,3.0,4.35
Summer,Illinois,Pants,1,20,20.0,3.0,4.35
Summer,Illinois,Scarf,1,79,79.0,3.0,4.35
Summer,Illinois,Shirt,1,61,61.0,3.0,4.35
Summer,Illinois,Shoes,1,61,61.0,3.0,4.35
Summer,Illinois,Socks,1,33,33.0,3.0,4.35
Summer,Indiana,Backpack,2,89,44.5,1.0,11.11
Summer,Indiana,Jeans,2,113,56.5,1.0,11.11
Summer,Indiana,Pants,2,167,83.5,1.0,11.11
Summer,Indiana,Skirt,2,110,55.0,1.0,11.11
Summer,Indiana,Belt,1,65,65.0,2.0,5.56
Summer,Indiana,Blouse,1,26,26.0,2.0,5.56
Summer,Indiana,Boots,1,65,65.0,2.0,5.56
Summer,Indiana,Coat,1,28,28.0,2.0,5.56
Summer,Indiana,Jewelry,1,77,77.0,2.0,5.56
Summer,Indiana,Sneakers,1,36,36.0,2.0,5.56
Summer,Indiana,Socks,1,76,76.0,2.0,5.56
Summer,Indiana,Sunglasses,1,67,67.0,2.0,5.56
Summer,Indiana,Sweater,1,36,36.0,2.0,5.56
Summer,Indiana,T-shirt,1,33,33.0,2.0,5.56
Summer,Iowa,Shorts,4,191,47.75,1.0,22.22
Summer,Iowa,Belt,2,131,65.5,2.0,11.11
Summer,Iowa,Jewelry,2,177,88.5,2.0,11.11
Summer,Iowa,Shoes,2,153,76.5,2.0,11.11
Summer,Iowa,Blouse,1,56,56.0,3.0,5.56
Summer,Iowa,Coat,1,42,42.0,3.0,5.56
Summer,Iowa,Dress,1,90,90.0,3.0,5.56
Summer,Iowa,Gloves,1,86,86.0,3.0,5.56
Summer,Iowa,Hat,1,66,66.0,3.0,5.56
Summer,Iowa,Jeans,1,47,47.0,3.0,5.56
Summer,Iowa,Pants,1,36,36.0,3.0,5.56
Summer,Iowa,Sweater,1,35,35.0,3.0,5.56
Summer,Kansas,Boots,3,201,67.0,1.0,17.65
Summer,Kansas,T-shirt,3,148,49.333333333333336,1.0,17.65
Summer,Kansas,Jacket,2,90,45.0,2.0,11.76
Summer,Kansas,Jewelry,2,140,70.0,2.0,11.76
Summer,Kansas,Belt,1,68,68.0,3.0,5.88
Summer,Kansas,Blouse,1,92,92.0,3.0,5.88
Summer,Kansas,Coat,1,40,40.0,3.0,5.88
Summer,Kansas,Hoodie,1,27,27.0,3.0,5.88
Summer,Kansas,Scarf,1,79,79.0,3.0,5.88
Summer,Kansas,Sneakers,1,49,49.0,3.0,5.88
Summer,Kansas,Sunglasses,1,77,77.0,3.0,5.88
Summer,Kentucky,Hat,2,97,48.5,1.0,16.67
Summer,Kentucky,Backpack,1,50,50.0,2.0,8.33
Summer,Kentucky,Belt,1,61,61.0,2.0,8.33
Summer,Kentucky,Gloves,1,63,63.0,2.0,8.33
Summer,Kentucky,Handbag,1,39,39.0,2.0,8.33
Summer,Kentucky,Jewelry,1,41,41.0,2.0,8.33
Summer,Kentucky,Sandals,1,35,35.0,2.0,8.33
Summer,Kentucky,Scarf,1,68,68.0,2.0,8.33
Summer,Kentucky,Shoes,1,21,21.0,2.0,8.33
Summer,Kentucky,Shorts,1,56,56.0,2.0,8.33
Summer,Kentucky,Socks,1,29,29.0,2.0,8.33
Summer,Louisiana,Backpack,3,155,51.666666666666664,1.0,18.75
Summer,Louisiana,Hoodie,2,103,51.5,2.0,12.5
Summer,Louisiana,Sandals,2,125,62.5,2.0,12.5
Summer,Louisiana,Shoes,2,117,58.5,2.0,12.5
Summer,Louisiana,Blouse,1,80,80.0,3.0,6.25
Summer,Louisiana,Jewelry,1,75,75.0,3.0,6.25
Summer,Louisiana,Pants,1,49,49.0,3.0,6.25
Summer,Louisiana,Skirt,1,24,24.0,3.0,6.25
Summer,Louisiana,Sneakers,1,75,75.0,3.0,6.25
Summer,Louisiana,Sweater,1,37,37.0,3.0,6.25
Summer,Louisiana,T-shirt,1,28,28.0,3.0,6.25
Summer,Maine,Blouse,2,161,80.5,1.0,15.38
Summer,Maine,Coat,1,49,49.0,2.0,7.69
Summer,Maine,Gloves,1,66,66.0,2.0,7.69
Summer,Maine,Handbag,1,63,63.0,2.0,7.69
Summer,Maine,Hat,1,34,34.0,2.0,7.69
Summer,Maine,Jacket,1,74,74.0,2.0,7.69
Summer,Maine,Scarf,1,67,67.0,2.0,7.69
Summer,Maine,Shirt,1,22,22.0,2.0,7.69
Summer,Maine,Shoes,1,84,84.0,2.0,7.69
Summer,Maine,Skirt,1,29,29.0,2.0,7.69
Summer,Maine,Socks,1,83,83.0,2.0,7.69
Summer,Maine,Sweater,1,92,92.0,2.0,7.69
Summer,Maryland,Jacket,3,150,50.0,1.0,12.5
Summer,Maryland,Sandals,3,140,46.666666666666664,1.0,12.5
Summer,Maryland,Sunglasses,3,231,77.0,1.0,12.5
Summer,Maryland,Boots,2,73,36.5,2.0,8.33
Summer,Maryland,Dress,2,114,57.0,2.0,8.33
Summer,Maryland,Scarf,2,129,64.5,2.0,8.33
Summer,Maryland,Socks,2,91,45.5,2.0,8.33
Summer,Maryland,Coat,1,86,86.0,3.0,4.17
Summer,Maryland,Jeans,1,87,87.0,3.0,4.17
Summer,Maryland,Jewelry,1,87,87.0,3.0,4.17
Summer,Maryland,Shoes,1,82,82.0,3.0,4.17
Summer,Maryland,Shorts,1,20,20.0,3.0,4.17
Summer,Maryland,Sneakers,1,52,52.0,3.0,4.17
Summer,Maryland,T-shirt,1,85,85.0,3.0,4.17
Summer,Massachusetts,Coat,2,130,65.0,1.0,9.09
Summer,Massachusetts,Handbag,2,132,66.0,1.0,9.09
Summer,Massachusetts,Jeans,2,101,50.5,1.0,9.09
Summer,Massachusetts,Pants,2,127,63.5,1.0,9.09
Summer,Massachusetts,Shoes,2,94,47.0,1.0,9.09
Summer,Massachusetts,Socks,2,126,63.0,1.0,9.09
Summer,Massachusetts,Backpack,1,21,21.0,2.0,4.55
Summer,Massachusetts,Belt,1,75,75.0,2.0,4.55
Summer,Massachusetts,Blouse,1,33,33.0,2.0,4.55
Summer,Massachusetts,Boots,1,25,25.0,2.0,4.55
Summer,Massachusetts,Jacket,1,79,79.0,2.0,4.55
Summer,Massachusetts,Jewelry,1,61,61.0,2.0,4.55
Summer,Massachusetts,Sandals,1,86,86.0,2.0,4.55
Summer,Massachusetts,Scarf,1,58,58.0,2.0,4.55
Summer,Massachusetts,Sunglasses,1,67,67.0,2.0,4.55
Summer,Massachusetts,T-shirt,1,51,51.0,2.0,4.55
Summer,Michigan,Sandals,4,152,38.0,1.0,19.05
Summer,Michigan,Pants,3,195,65.0,2.0,14.29
Summer,Michigan,Sweater,2,167,83.5,3.0,9.52
Summer,Michigan,Belt,1,100,100.0,4.0,4.76
Summer,Michigan,Blouse,1,71,71.0,4.0,4.76
Summer,Michigan,Boots,1,98,98.0,4.0,4.76
Summer,Michigan,Hat,1,54,54.0,4.0,4.76
Summer,Michigan,Jeans,1,29,29.0,4.0,4.76
Summer,Michigan,Jewelry,1,86,86.0,4.0,4.76
Summer,Michigan,Scarf,1,59,59.0,4.0,4.76
Summer,Michigan,Shoes,1,91,91.0,4.0,4.76
Summer,Michigan,Shorts,1,100,100.0,4.0,4.76
Summer,Michigan,Skirt,1,48,48.0,4.0,4.76
Summer,Michigan,Sneakers,1,98,98.0,4.0,4.76
Summer,Michigan,Sunglasses,1,82,82.0,4.0,4.76
Summer,Minnesota,Shirt,2,118,59.0,1.0,10.53
Summer,Minnesota,Skirt,2,182,91.0,1.0,10.53
Summer,Minnesota,Backpack,1,56,56.0,2.0,5.26
Summer,Minnesota,Belt,1,54,54.0,2.0,5.26
Summer,Minnesota,Blouse,1,20,20.0,2.0,5.26
Summer,Minnesota,Boots,1,38,38.0,2.0,5.26
Summer,Minnesota,Dress,1,63,63.0,2.0,5.26
Summer,Minnesota,Handbag,1,29,29.0,2.0,5.26
Summer,Minnesota,Hat,1,25,25.0,2.0,5.26
Summer,Minnesota,Hoodie,1,24,24.0,2.0,5.26
Summer,Minnesota,Jacket,1,35,35.0,2.0,5.26
Summer,Minnesota,Jewelry,1,60,60.0,2.0,5.26
Summer,Minnesota,Shoes,1,77,77.0,2.0,5.26
Summer,Minnesota,Shorts,1,29,29.0,2.0,5.26
Summer,Minnesota,Sneakers,1,47,47.0,2.0,5.26
Summer,Minnesota,Socks,1,51,51.0,2.0,5.26
Summer,Minnesota,Sunglasses,1,56,56.0,2.0,5.26
Summer,Mississippi,Blouse,3,120,40.0,1.0,15.0
Summer,Mississippi,Backpack,2,172,86.0,2.0,10.0
Summer,Mississippi,Belt,2,92,46.0,2.0,10.0
Summer,Mississippi,Boots,2,124,62.0,2.0,10.0
Summer,Mississippi,Jewelry,2,155,77.5,2.0,10.0
Summer,Mississippi,Scarf,2,129,64.5,2.0,10.0
Summer,Mississippi,Shorts,2,73,36.5,2.0,10.0
Summer,Mississippi,Dress,1,75,75.0,3.0,5.0
Summer,Mississippi,Hat,1,96,96.0,3.0,5.0
Summer,Mississippi,Jacket,1,97,97.0,3.0,5.0
Summer,Mississippi,Shirt,1,67,67.0,3.0,5.0
Summer,Mississippi,Sunglasses,1,92,92.0,3.0,5.0
Summer,Missouri,Gloves,2,88,44.0,1.0,10.53
Summer,Missouri,Hoodie,2,94,47.0,1.0,10.53
Summer,Missouri,Jewelry,2,78,39.0,1.0,10.53
Summer,Missouri,Pants,2,107,53.5,1.0,10.53
Summer,Missouri,Boots,1,67,67.0,2.0,5.26
Summer,Missouri,Coat,1,32,32.0,2.0,5.26
Summer,Missouri,Hat,1,73,73.0,2.0,5.26
Summer,Missouri,Jacket,1,29,29.0,2.0,5.26
Summer,Missouri,Jeans,1,62,62.0,2.0,5.26
Summer,Missouri,Scarf,1,68,68.0,2.0,5.26
Summer,Missouri,Shirt,1,24,24.0,2.0,5.26
Summer,Missouri,Shoes,1,28,28.0,2.0,5.26
Summer,Missouri,Shorts,1,98,98.0,2.0,5.26
Summer,Missouri,Sneakers,1,29,29.0,2.0,5.26
Summer,Missouri,Sunglasses,1,50,50.0,2.0,5.26
Summer,Montana,Backpack,3,138,46.0,1.0,11.54
Summer,Montana,Jeans,3,152,50.666666666666664,1.0,11.54
Summer,Montana,Belt,2,138,69.0,2.0,7.69
Summer,Montana,Handbag,2,120,60.0,2.0,7.69
Summer,Montana,Jacket,2,82,41.0,2.0,7.69
Summer,Montana,Scarf,2,150,75.0,2.0,7.69
Summer,Montana,Shoes,2,97,48.5,2.0,7.69
Summer,Montana,Socks,2,163,81.5,2.0,7.69
Summer,Montana,Coat,1,29,29.0,3.0,3.85
Summer,Montana,Dress,1,70,70.0,3.0,3.85
Summer,Montana,Gloves,1,71,71.0,3.0,3.85
Summer,Montana,Hoodie,1,86,86.0,3.0,3.85
Summer,Montana,Jewelry,1,73,73.0,3.0,3.85
Summer,Montana,Pants,1,42,42.0,3.0,3.85
Summer,Montana,Sandals,1,67,67.0,3.0,3.85
Summer,Montana,Sweater,1,48,48.0,3.0,3.85
Summer,Nebraska,Sandals,4,203,50.75,1.0,18.18
Summer,Nebraska,Shoes,3,166,55.333333333333336,2.0,13.64
Summer,Nebraska,Hoodie,2,77,38.5,3.0,9.09
Summer,Nebraska,Jewelry,2,118,59.0,3.0,9.09
Summer,Nebraska,Pants,2,91,45.5,3.0,9.09
Summer,Nebraska,Backpack,1,34,34.0,4.0,4.55
Summer,Nebraska,Belt,1,51,51.0,4.0,4.55
Summer,Nebraska,Blouse,1,45,45.0,4.0,4.55
Summer,Nebraska,Coat,1,97,97.0,4.0,4.55
Summer,Nebraska,Handbag,1,77,77.0,4.0,4.55
Summer,Nebraska,Shirt,1,93,93.0,4.0,4.55
Summer,Nebraska,Shorts,1,46,46.0,4.0,4.55
Summer,Nebraska,Skirt,1,98,98.0,4.0,4.55
Summer,Nebraska,Socks,1,86,86.0,4.0,4.55
Summer,Nevada,Backpack,5,308,61.6,1.0,18.52
Summer,Nevada,Belt,4,259,64.75,2.0,14.81
Summer,Nevada,Socks,3,125,41.666666666666664,3.0,11.11
Summer,Nevada,Boots,2,122,61.0,4.0,7.41
Summer,Nevada,Jacket,2,56,28.0,4.0,7.41
Summer,Nevada,Sneakers,2,124,62.0,4.0,7.41
Summer,Nevada,Blouse,1,73,73.0,5.0,3.7
Summer,Nevada,Coat,1,30,30.0,5.0,3.7
Summer,Nevada,Hat,1,46,46.0,5.0,3.7
Summer,Nevada,Hoodie,1,21,21.0,5.0,3.7
Summer,Nevada,Jewelry,1,99,99.0,5.0,3.7
Summer,Nevada,Pants,1,39,39.0,5.0,3.7
Summer,Nevada,Shirt,1,55,55.0,5.0,3.7
Summer,Nevada,Shorts,1,67,67.0,5.0,3.7
Summer,Nevada,Sweater,1,54,54.0,5.0,3.7
Summer,New Hampshire,Blouse,2,164,82.0,1.0,16.67
Summer,New Hampshire,Handbag,2,128,64.0,1.0,16.67
Summer,New Hampshire,Scarf,2,106,53.0,1.0,16.67
Summer,New Hampshire,Boots,1,70,70.0,2.0,8.33
Summer,New Hampshire,Dress,1,54,54.0,2.0,8.33
Summer,New Hampshire,Hoodie,1,97,97.0,2.0,8.33
Summer,New Hampshire,Jewelry,1,74,74.0,2.0,8.33
Summer,New Hampshire,Shoes,1,59,59.0,2.0,8.33
Summer,New Hampshire,Sneakers,1,97,97.0,2.0,8.33
Summer,New Jersey,Socks,3,178,59.333333333333336,1.0,15.0
Summer,New Jersey,Belt,2,68,34.0,2.0,10.0
Summer,New Jersey,Jacket,2,131,65.5,2.0,10.0
Summer,New Jersey,Shoes,2,78,39.0,2.0,10.0
Summer,New Jersey,Shorts,2,95,47.5,2.0,10.0
Summer,New Jersey,Sneakers,2,65,32.5,2.0,10.0
Summer,New Jersey,Sunglasses,2,99,49.5,2.0,10.0
Summer,New Jersey,Blouse,1,38,38.0,3.0,5.0
Summer,New Jersey,Hoodie,1,51,51.0,3.0,5.0
Summer,New Jersey,Pants,1,24,24.0,3.0,5.0
Summer,New Jersey,Sandals,1,85,85.0,3.0,5.0
Summer,New Jersey,Scarf,1,32,32.0,3.0,5.0
Summer,New Mexico,Sunglasses,3,207,69.0,1.0,13.64
Summer,New Mexico,Belt,2,81,40.5,2.0,9.09
Summer,New Mexico,Hat,2,147,73.5,2.0,9.09
Summer,New Mexico,Scarf,2,89,44.5,2.0,9.09
Summer,New Mexico,Socks,2,84,42.0,2.0,9.09
Summer,New Mexico,T-shirt,2,146,73.0,2.0,9.09
Summer,New Mexico,Boots,1,48,48.0,3.0,4.55
Summer,New Mexico,Coat,1,94,94.0,3.0,4.55
Summer,New Mexico,Hoodie,1,57,57.0,3.0,4.55
Summer,New Mexico,Jewelry,1,50,50.0,3.0,4.55
Summer,New Mexico,Pants,1,64,64.0,3.0,4.55
Summer,New Mexico,Sandals,1,37,37.0,3.0,4.55
Summer,New Mexico,Shorts,1,64,64.0,3.0,4.55
Summer,New Mexico,Sneakers,1,78,78.0,3.0,4.55
Summer,New Mexico,Sweater,1,35,35.0,3.0,4.55
Summer,New York,Blouse,2,117,58.5,1.0,9.52
Summer,New York,Sandals,2,98,49.0,1.0,9.52
Summer,New York,Shirt,2,97,48.5,1.0,9.52
Summer,New York,Shorts,2,147,73.5,1.0,9.52
Summer,New York,Sweater,2,120,60.0,1.0,9.52
Summer,New York,Backpack,1,26,26.0,2.0,4.76
Summer,New York,Boots,1,55,55.0,2.0,4.76
Summer,New York,Coat,1,85,85.0,2.0,4.76
Summer,New York,Gloves,1,33,33.0,2.0,4.76
Summer,New York,Handbag,1,23,23.0,2.0,4.76
Summer,New York,Jeans,1,93,93.0,2.0,4.76
Summer,New York,Jewelry,1,45,45.0,2.0,4.76
Summer,New York,Scarf,1,80,80.0,2.0,4.76
Summer,New York,Shoes,1,66,66.0,2.0,4.76
Summer,New York,Sneakers,1,95,95.0,2.0,4.76
Summer,New York,Sunglasses,1,93,93.0,2.0,4.76
Summer,North Carolina,Dress,2,135,67.5,1.0,11.76
Summer,North Carolina,Gloves,2,50,25.0,1.0,11.76
Summer,North Carolina,Hat,2,135,67.5,1.0,11.76
Summer,North Carolina,Scarf,2,91,45.5,1.0,11.76
Summer,North Carolina,Backpack,1,83,83.0,2.0,5.88
Summer,North Carolina,Coat,1,90,90.0,2.0,5.88
Summer,North Carolina,Jacket,1,38,38.0,2.0,5.88
Summer,North Carolina,Jewelry,1,75,75.0,2.0,5.88
Summer,North Carolina,Pants,1,63,63.0,2.0,5.88
Summer,North Carolina,Sandals,1,58,58.0,2.0,5.88
Summer,North Carolina,Shorts,1,67,67.0,2.0,5.88
Summer,North Carolina,Sunglasses,1,24,24.0,2.0,5.88
Summer,North Carolina,T-shirt,1,47,47.0,2.0,5.88
Summer,North Dakota,Jacket,3,195,65.0,1.0,11.11
Summer,North Dakota,Dress,2,141,70.5,2.0,7.41
Summer,North Dakota,Sandals,2,129,64.5,2.0,7.41
Summer,North Dakota,Scarf,2,105,52.5,2.0,7.41
Summer,North Dakota,Shoes,2,137,68.5,2.0,7.41
Summer,North Dakota,Shorts,2,109,54.5,2.0,7.41
Summer,North Dakota,Belt,1,20,20.0,3.0,3.7
Summer,North Dakota,Blouse,1,97,97.0,3.0,3.7
Summer,North Dakota,Coat,1,27,27.0,3.0,3.7
Summer,North Dakota,Gloves,1,95,95.0,3.0,3.7
Summer,North Dakota,Handbag,1,84,84.0,3.0,3.7
Summer,North Dakota,Hat,1,92,92.0,3.0,3.7
